instance,family,n,alpha,lb_incumbent,bks,method,upper_bound,gap_pct,runtime_s,iterations,invalid_vs_lb,invalid_vs_bks,extra
D_n080_045_a25_133,D,80,0.25,1910.0,,cutLR_pair_warm_100,1945.919429091775,1.8458847038975241,21.369875700038392,200,False,False,base_ub=1993.8173517518749;cut_ub=1945.919429091775;cap_cuts=55;incomp_cuts=102;pos_gamma=7;pos_nu=4
D_n080_045_a25_133,D,80,0.25,1910.0,,cutLR_triple_warm_100,1946.6322701015415,1.8818279478964288,20.049280800041743,200,False,False,base_ub=1993.8173517518749;cut_ub=1946.6322701015415;cap_cuts=55;incomp_cuts=282;pos_gamma=10;pos_nu=12
D_n040_001_a50_002,D,40,0.5,970.0,970.0,LR_100,984.3982775671772,1.4626475782506227,0.13240400003269315,100,False,False,hist_len=100
D_n040_001_a50_002,D,40,0.5,970.0,970.0,LR_200_cold,970.6959711390265,0.0716981588179275,0.29952449997654185,200,False,False,hist_len=200
D_n040_001_a50_002,D,40,0.5,970.0,970.0,LR_100_plus_LR_100,970.6959711390265,0.0716981588179275,0.29204660007962957,200,False,False,base_ub=984.3982775671772;cont_ub=970.6959711390265
D_n040_001_a50_002,D,40,0.5,970.0,970.0,cutLR_cap_warm_100,970.5605211030007,0.057752308157322914,0.3151814000448212,200,False,False,base_ub=984.3982775671772;cut_ub=970.5605211030007;cap_cuts=51;incomp_cuts=0;pos_gamma=6;pos_nu=0
D_n040_001_a50_002,D,40,0.5,970.0,970.0,cutLR_pair_warm_100,970.6247898422984,0.06436986246764495,0.3042761000106111,200,False,False,base_ub=984.3982775671772;cut_ub=970.6247898422984;cap_cuts=51;incomp_cuts=14;pos_gamma=6;pos_nu=5
D_n040_001_a50_002,D,40,0.5,970.0,970.0,cutLR_triple_warm_100,970.6325641215935,0.06517029666792523,0.32191590004367754,200,False,False,base_ub=984.3982775671772;cut_ub=970.6325641215935;cap_cuts=51;incomp_cuts=45;pos_gamma=6;pos_nu=4
D_n060_023_a50_068,D,60,0.5,1767.0,1767.0,LR_100,1813.782984806961,2.5793044260992453,0.7689040000550449,100,False,False,hist_len=100
D_n060_023_a50_068,D,60,0.5,1767.0,1767.0,LR_200_cold,1786.5012743085504,1.0915902825816992,1.4737401999882422,200,False,False,hist_len=200
D_n060_023_a50_068,D,60,0.5,1767.0,1767.0,LR_100_plus_LR_100,1786.5012743085504,1.0915902825816992,1.6066756000509486,200,False,False,base_ub=1813.782984806961;cont_ub=1786.5012743085504
D_n060_023_a50_068,D,60,0.5,1767.0,1767.0,cutLR_cap_warm_100,1785.4362073140203,1.0325884082834529,1.6178140000556596,200,False,False,base_ub=1813.782984806961;cut_ub=1785.4362073140203;cap_cuts=54;incomp_cuts=0;pos_gamma=4;pos_nu=0
D_n060_023_a50_068,D,60,0.5,1767.0,1767.0,cutLR_pair_warm_100,1785.4362073140203,1.0325884082834529,1.6355647000600584,200,False,False,base_ub=1813.782984806961;cut_ub=1785.4362073140203;cap_cuts=54;incomp_cuts=0;pos_gamma=4;pos_nu=0
D_n060_023_a50_068,D,60,0.5,1767.0,1767.0,cutLR_triple_warm_100,1776.6630057769405,0.5438851231505687,1.6518634000676684,200,False,False,base_ub=1813.782984806961;cut_ub=1776.6630057769405;cap_cuts=54;incomp_cuts=63;pos_gamma=7;pos_nu=3
D_n080_045_a50_134,D,80,0.5,2749.0,,LR_100,2818.3190973158416,2.4595900933241004,7.254570799996145,100,False,False,hist_len=100
D_n080_045_a50_134,D,80,0.5,2749.0,,LR_200_cold,2803.5021081711216,1.9440723091403802,14.578054299985524,200,False,False,hist_len=200
D_n080_045_a50_134,D,80,0.5,2749.0,,LR_100_plus_LR_100,2804.7490508261694,1.9876662694563685,14.336545600031968,200,False,False,base_ub=2818.3190973158416;cont_ub=2804.7490508261694
D_n080_045_a50_134,D,80,0.5,2749.0,,cutLR_cap_warm_100,2807.8932775348317,2.0974186592496338,15.215170599985868,200,False,False,base_ub=2818.3190973158416;cut_ub=2807.8932775348317;cap_cuts=55;incomp_cuts=0;pos_gamma=6;pos_nu=0
D_n080_045_a50_134,D,80,0.5,2749.0,,cutLR_pair_warm_100,2807.8932775348317,2.0974186592496338,15.325977999949828,200,False,False,base_ub=2818.3190973158416;cut_ub=2807.8932775348317;cap_cuts=55;incomp_cuts=0;pos_gamma=6;pos_nu=0
D_n080_045_a50_134,D,80,0.5,2749.0,,cutLR_triple_warm_100,2805.898995751503,2.0278347808547528,15.470946300018113,200,False,False,base_ub=2818.3190973158416;cut_ub=2805.898995751503;cap_cuts=55;incomp_cuts=2;pos_gamma=3;pos_nu=0
D_n040_001_a75_003,D,40,0.75,1203.0,1203.0,LR_100,1202.9999999999995,0.0,0.08768019999843091,44,False,False,hist_len=44
D_n040_001_a75_003,D,40,0.75,1203.0,1203.0,LR_200_cold,1202.9999999999995,0.0,0.07541260001016781,44,False,False,hist_len=44
D_n040_001_a75_003,D,40,0.75,1203.0,1203.0,LR_100_plus_LR_100,1202.9999999999995,0.0,0.08930769999278709,45,False,False,base_ub=1202.9999999999995;cont_ub=1202.9999999999995
D_n040_001_a75_003,D,40,0.75,1203.0,1203.0,cutLR_cap_warm_100,1202.9999999999995,0.0,0.09123170003294945,45,False,False,base_ub=1202.9999999999995;cut_ub=1202.9999999999995;cap_cuts=51;incomp_cuts=0;pos_gamma=0;pos_nu=0
D_n040_001_a75_003,D,40,0.75,1203.0,1203.0,cutLR_pair_warm_100,1202.9999999999995,0.0,0.0929306999896653,45,False,False,base_ub=1202.9999999999995;cut_ub=1202.9999999999995;cap_cuts=51;incomp_cuts=0;pos_gamma=0;pos_nu=0
D_n040_001_a75_003,D,40,0.75,1203.0,1203.0,cutLR_triple_warm_100,1202.9999999999995,0.0,0.0948039999930188,45,False,False,base_ub=1202.9999999999995;cut_ub=1202.9999999999995;cap_cuts=51;incomp_cuts=7;pos_gamma=0;pos_nu=0
D_n060_023_a75_069,D,60,0.75,2015.0,2004.0,LR_100,2016.3978127486264,0.069322270624812,1.2811861999798566,100,False,False,hist_len=100
D_n060_023_a75_069,D,60,0.75,2015.0,2004.0,LR_200_cold,2016.106088262314,0.054862602159358606,2.476147999987006,200,False,False,hist_len=200
D_n060_023_a75_069,D,60,0.75,2015.0,2004.0,LR_100_plus_LR_100,2016.0747591843076,0.0533094906035348,2.54408969997894,200,False,False,base_ub=2016.3978127486264;cont_ub=2016.0747591843076
D_n060_023_a75_069,D,60,0.75,2015.0,2004.0,cutLR_cap_warm_100,2016.1041295994066,0.054765504578675704,2.5643635999877006,200,False,False,base_ub=2016.3978127486264;cut_ub=2016.1041295994066;cap_cuts=54;incomp_cuts=0;pos_gamma=3;pos_nu=0
D_n060_023_a75_069,D,60,0.75,2015.0,2004.0,cutLR_pair_warm_100,2016.1041295994066,0.054765504578675704,2.651709400000982,200,False,False,base_ub=2016.3978127486264;cut_ub=2016.1041295994066;cap_cuts=54;incomp_cuts=0;pos_gamma=3;pos_nu=0
D_n060_023_a75_069,D,60,0.75,2015.0,2004.0,cutLR_triple_warm_100,2016.1041295994066,0.054765504578675704,2.6598708999808878,200,False,False,base_ub=2016.3978127486264;cut_ub=2016.1041295994066;cap_cuts=54;incomp_cuts=0;pos_gamma=3;pos_nu=0
D_n080_045_a75_135,D,80,0.75,2952.0,,LR_100,2953.0,0.033863867253640365,1.3727772000129335,10,False,False,hist_len=10
D_n080_045_a75_135,D,80,0.75,2952.0,,LR_200_cold,2953.0,0.033863867253640365,1.366167200030759,10,False,False,hist_len=10
D_n080_045_a75_135,D,80,0.75,2952.0,,LR_100_plus_LR_100,2953.0,0.033863867253640365,1.5131378000369295,11,False,False,base_ub=2953.0;cont_ub=2953.0
D_n080_045_a75_135,D,80,0.75,2952.0,,cutLR_cap_warm_100,2953.0,0.033863867253640365,1.6497952000354417,11,False,False,base_ub=2953.0;cut_ub=2953.0;cap_cuts=55;incomp_cuts=0;pos_gamma=0;pos_nu=0
D_n080_045_a75_135,D,80,0.75,2952.0,,cutLR_pair_warm_100,2953.0,0.033863867253640365,1.6548981000087224,11,False,False,base_ub=2953.0;cut_ub=2953.0;cap_cuts=55;incomp_cuts=0;pos_gamma=0;pos_nu=0
D_n080_045_a75_135,D,80,0.75,2952.0,,cutLR_triple_warm_100,2953.0,0.033863867253640365,1.64948139997432,11,False,False,base_ub=2953.0;cut_ub=2953.0;cap_cuts=55;incomp_cuts=0;pos_gamma=0;pos_nu=0
EB_n100_001_a25_001,EB,100,0.25,1609.0,1609.0,LR_100,1629.4619820353169,1.2557508098322334,1.5662067999946885,100,False,False,hist_len=100
EB_n100_001_a25_001,EB,100,0.25,1609.0,1609.0,LR_200_cold,1611.906783887002,0.18033200902550858,2.539205899985973,200,False,False,hist_len=200
EB_n100_001_a25_001,EB,100,0.25,1609.0,1609.0,LR_100_plus_LR_100,1611.9583716231657,0.1835265522512696,2.3675604999880306,200,False,False,base_ub=1629.4619820353169;cont_ub=1611.9583716231657
EB_n100_001_a25_001,EB,100,0.25,1609.0,1609.0,cutLR_cap_warm_100,1611.2156737046419,0.1375156498786656,2.452170100004878,200,False,False,base_ub=1629.4619820353169;cut_ub=1611.2156737046419;cap_cuts=44;incomp_cuts=0;pos_gamma=5;pos_nu=0
EB_n100_001_a25_001,EB,100,0.25,1609.0,1609.0,cutLR_pair_warm_100,1611.4933946909093,0.15472571585610312,2.545807699963916,200,False,False,base_ub=1629.4619820353169;cut_ub=1611.4933946909093;cap_cuts=44;incomp_cuts=187;pos_gamma=7;pos_nu=8
EB_n100_001_a25_001,EB,100,0.25,1609.0,1609.0,cutLR_triple_warm_100,1611.434514482211,0.15107746919478174,2.586572200001683,200,False,False,base_ub=1629.4619820353169;cut_ub=1611.434514482211;cap_cuts=44;incomp_cuts=227;pos_gamma=7;pos_nu=10
EB_n130_016_a25_046,EB,130,0.25,2237.0,2237.0,LR_100,2296.2113979540372,2.5786562163568902,10.320000799954869,100,False,False,hist_len=100
EB_n130_016_a25_046,EB,130,0.25,2237.0,2237.0,LR_200_cold,2268.21568578757,1.376222110761529,24.63633489998756,200,False,False,hist_len=200
EB_n130_016_a25_046,EB,130,0.25,2237.0,2237.0,LR_100_plus_LR_100,2268.8804243257387,1.4051169900332152,23.872092099918518,200,False,False,base_ub=2296.2113979540372;cont_ub=2268.8804243257387
EB_n130_016_a25_046,EB,130,0.25,2237.0,2237.0,cutLR_cap_warm_100,2259.5521520041593,0.9980806145216077,24.281794099952094,200,False,False,base_ub=2296.2113979540372;cut_ub=2259.5521520041593;cap_cuts=50;incomp_cuts=0;pos_gamma=9;pos_nu=0
EB_n130_016_a25_046,EB,130,0.25,2237.0,2237.0,cutLR_pair_warm_100,2262.3058778478544,1.1185878132415954,23.61386819992913,200,False,False,base_ub=2296.2113979540372;cut_ub=2262.3058778478544;cap_cuts=50;incomp_cuts=276;pos_gamma=11;pos_nu=13
EB_n130_016_a25_046,EB,130,0.25,2237.0,2237.0,cutLR_triple_warm_100,2263.36466239062,1.1648437756721537,23.857534799957648,200,False,False,base_ub=2296.2113979540372;cut_ub=2263.36466239062;cap_cuts=50;incomp_cuts=381;pos_gamma=8;pos_nu=14
EB_n150_030_a25_088,EB,150,0.25,2970.0,,LR_100,3028.3428215786025,1.9265593433767783,3.038083999999799,100,False,False,hist_len=100
EB_n150_030_a25_088,EB,150,0.25,2970.0,,LR_200_cold,2983.3828977255853,0.448581297955012,7.510107399953995,200,False,False,hist_len=200
EB_n150_030_a25_088,EB,150,0.25,2970.0,,LR_100_plus_LR_100,2984.4924859721696,0.4855929790504658,7.403179999964777,200,False,False,base_ub=3028.3428215786025;cont_ub=2984.4924859721696
EB_n150_030_a25_088,EB,150,0.25,2970.0,,cutLR_cap_warm_100,2981.9356431418773,0.4002649476801418,7.558140499982983,200,False,False,base_ub=3028.3428215786025;cut_ub=2981.9356431418773;cap_cuts=55;incomp_cuts=0;pos_gamma=15;pos_nu=0
EB_n150_030_a25_088,EB,150,0.25,2970.0,,cutLR_pair_warm_100,2984.2817399017395,0.47856540187823204,7.451019999978598,200,False,False,base_ub=3028.3428215786025;cut_ub=2984.2817399017395;cap_cuts=55;incomp_cuts=396;pos_gamma=15;pos_nu=23
EB_n150_030_a25_088,EB,150,0.25,2970.0,,cutLR_triple_warm_100,2983.8118298362447,0.4628921200102179,7.326661699975375,200,False,False,base_ub=3028.3428215786025;cut_ub=2983.8118298362447;cap_cuts=55;incomp_cuts=474;pos_gamma=15;pos_nu=29
EB_n100_001_a50_002,EB,100,0.5,2822.0,2822.0,LR_100,2871.722815991502,1.731462929312508,2.1109291999600828,100,False,False,hist_len=100
EB_n100_001_a50_002,EB,100,0.5,2822.0,2822.0,LR_200_cold,2862.62248964108,1.419065552236797,4.2309929999755695,200,False,False,hist_len=200
EB_n100_001_a50_002,EB,100,0.5,2822.0,2822.0,LR_100_plus_LR_100,2864.0991458327535,1.4698913581259045,4.174620299949311,200,False,False,base_ub=2871.722815991502;cont_ub=2864.0991458327535
EB_n100_001_a50_002,EB,100,0.5,2822.0,2822.0,cutLR_cap_warm_100,2852.244226186475,1.0603659360163622,4.261401899973862,200,False,False,base_ub=2871.722815991502;cut_ub=2852.244226186475;cap_cuts=54;incomp_cuts=0;pos_gamma=11;pos_nu=0
EB_n100_001_a50_002,EB,100,0.5,2822.0,2822.0,cutLR_pair_warm_100,2856.962728464199,1.223772649039545,4.2828814999666065,200,False,False,base_ub=2871.722815991502;cut_ub=2856.962728464199;cap_cuts=54;incomp_cuts=10;pos_gamma=8;pos_nu=1
EB_n100_001_a50_002,EB,100,0.5,2822.0,2822.0,cutLR_triple_warm_100,2857.2287186835792,1.232968101335979,4.256552299950272,200,False,False,base_ub=2871.722815991502;cut_ub=2857.2287186835792;cap_cuts=54;incomp_cuts=64;pos_gamma=8;pos_nu=5
EB_n130_016_a50_047,EB,130,0.5,4095.0,4096.0,LR_100,4105.703721063826,0.260703689087749,11.673531000036746,100,False,False,hist_len=100
EB_n130_016_a50_047,EB,130,0.5,4095.0,4096.0,LR_200_cold,4096.723759474107,0.04207653665007084,22.95586479996564,200,False,False,hist_len=200
EB_n130_016_a50_047,EB,130,0.5,4095.0,4096.0,LR_100_plus_LR_100,4096.723759474107,0.04207653665007084,22.905339500051923,200,False,False,base_ub=4105.703721063826;cont_ub=4096.723759474107
EB_n130_016_a50_047,EB,130,0.5,4095.0,4096.0,cutLR_cap_warm_100,4096.483977500998,0.036225639088256184,23.08761460002279,200,False,False,base_ub=4105.703721063826;cut_ub=4096.483977500998;cap_cuts=55;incomp_cuts=0;pos_gamma=11;pos_nu=0
EB_n130_016_a50_047,EB,130,0.5,4095.0,4096.0,cutLR_pair_warm_100,4096.483977500998,0.036225639088256184,23.116440000070725,200,False,False,base_ub=4105.703721063826;cut_ub=4096.483977500998;cap_cuts=55;incomp_cuts=1;pos_gamma=11;pos_nu=0
EB_n130_016_a50_047,EB,130,0.5,4095.0,4096.0,cutLR_triple_warm_100,4096.757458160857,0.04289876027090661,24.942629700060934,200,False,False,base_ub=4105.703721063826;cut_ub=4096.757458160857;cap_cuts=55;incomp_cuts=70;pos_gamma=9;pos_nu=1
EB_n150_030_a50_089,EB,150,0.5,4920.0,,LR_100,4961.550147390925,0.8374428587157345,5.07840810000198,100,False,False,hist_len=100
EB_n150_030_a50_089,EB,150,0.5,4920.0,,LR_200_cold,4944.7478291216485,0.5004871831056449,8.486551799986046,200,False,False,hist_len=200
EB_n150_030_a50_089,EB,150,0.5,4920.0,,LR_100_plus_LR_100,4944.7478291216485,0.5004871831056449,9.279953600023873,200,False,False,base_ub=4961.550147390925;cont_ub=4944.7478291216485
EB_n150_030_a50_089,EB,150,0.5,4920.0,,cutLR_cap_warm_100,4943.207817683734,0.4694890148197048,9.835222699970473,200,False,False,base_ub=4961.550147390925;cut_ub=4943.207817683734;cap_cuts=55;incomp_cuts=0;pos_gamma=4;pos_nu=0
EB_n150_030_a50_089,EB,150,0.5,4920.0,,cutLR_pair_warm_100,4943.207817683734,0.4694890148197048,9.308501599996816,200,False,False,base_ub=4961.550147390925;cut_ub=4943.207817683734;cap_cuts=55;incomp_cuts=1;pos_gamma=4;pos_nu=0
EB_n150_030_a50_089,EB,150,0.5,4920.0,,cutLR_triple_warm_100,4941.653096466156,0.43817516210598606,9.405604700034019,200,False,False,base_ub=4961.550147390925;cut_ub=4941.653096466156;cap_cuts=55;incomp_cuts=131;pos_gamma=3;pos_nu=1
EB_n100_001_a75_003,EB,100,0.75,3115.0,3115.0,LR_100,3115.000005040238,1.6180539919348914e-07,2.3930328999995254,100,False,False,hist_len=100
EB_n100_001_a75_003,EB,100,0.75,3115.0,3115.0,LR_200_cold,3115.000000038638,1.2403872685374013e-09,4.631107100052759,200,False,False,hist_len=200
EB_n100_001_a75_003,EB,100,0.75,3115.0,3115.0,LR_100_plus_LR_100,3115.000000038638,1.2403872685374013e-09,4.744580900005531,200,False,False,base_ub=3115.000005040238;cont_ub=3115.000000038638
EB_n100_001_a75_003,EB,100,0.75,3115.0,3115.0,cutLR_cap_warm_100,3115.0000000386385,1.240401867168248e-09,4.73111950000748,200,False,False,base_ub=3115.000005040238;cut_ub=3115.0000000386385;cap_cuts=54;incomp_cuts=0;pos_gamma=2;pos_nu=0
EB_n100_001_a75_003,EB,100,0.75,3115.0,3115.0,cutLR_pair_warm_100,3115.0000000386385,1.240401867168248e-09,4.898309999960475,200,False,False,base_ub=3115.000005040238;cut_ub=3115.0000000386385;cap_cuts=54;incomp_cuts=0;pos_gamma=2;pos_nu=0
EB_n100_001_a75_003,EB,100,0.75,3115.0,3115.0,cutLR_triple_warm_100,3115.0000000386385,1.240401867168248e-09,4.828833700041287,200,False,False,base_ub=3115.000005040238;cut_ub=3115.0000000386385;cap_cuts=54;incomp_cuts=1;pos_gamma=2;pos_nu=0
EB_n130_016_a75_048,EB,130,0.75,4329.0,4308.0,LR_100,4334.074576575069,0.11708558506344467,13.196411600045394,100,False,False,hist_len=100
EB_n130_016_a75_048,EB,130,0.75,4329.0,4308.0,LR_200_cold,4332.560879783338,0.08218879969936907,25.748145100020338,200,False,False,hist_len=200
EB_n130_016_a75_048,EB,130,0.75,4329.0,4308.0,LR_100_plus_LR_100,4332.813952898748,0.0880248480596775,25.927880900038872,200,False,False,base_ub=4334.074576575069;cont_ub=4332.813952898748
EB_n130_016_a75_048,EB,130,0.75,4329.0,4308.0,cutLR_cap_warm_100,4332.807044052231,0.08786553413350437,26.386009500012733,200,False,False,base_ub=4334.074576575069;cut_ub=4332.807044052231;cap_cuts=55;incomp_cuts=0;pos_gamma=5;pos_nu=0
EB_n130_016_a75_048,EB,130,0.75,4329.0,4308.0,cutLR_pair_warm_100,4332.807044052231,0.08786553413350437,26.74499100004323,200,False,False,base_ub=4334.074576575069;cut_ub=4332.807044052231;cap_cuts=55;incomp_cuts=0;pos_gamma=5;pos_nu=0
EB_n130_016_a75_048,EB,130,0.75,4329.0,4308.0,cutLR_triple_warm_100,4332.807044052231,0.08786553413350437,26.65840230009053,200,False,False,base_ub=4334.074576575069;cut_ub=4332.807044052231;cap_cuts=55;incomp_cuts=0;pos_gamma=5;pos_nu=0
EB_n150_030_a75_090,EB,150,0.75,5278.0,,LR_100,5282.018488652757,0.07607865556301284,5.316728700010572,100,False,False,hist_len=100
EB_n150_030_a75_090,EB,150,0.75,5278.0,,LR_200_cold,5281.577181357288,0.06772941556008841,10.479552300006617,200,False,False,hist_len=200
EB_n150_030_a75_090,EB,150,0.75,5278.0,,LR_100_plus_LR_100,5281.867609904165,0.07322428712360587,10.586666100018192,200,False,False,base_ub=5282.018488652757;cont_ub=5281.867609904165
EB_n150_030_a75_090,EB,150,0.75,5278.0,,cutLR_cap_warm_100,5281.623830609258,0.06861205427498604,10.64897599996766,200,False,False,base_ub=5282.018488652757;cut_ub=5281.623830609258;cap_cuts=55;incomp_cuts=0;pos_gamma=6;pos_nu=0
EB_n150_030_a75_090,EB,150,0.75,5278.0,,cutLR_pair_warm_100,5281.623830609258,0.06861205427498604,10.725496200029738,200,False,False,base_ub=5282.018488652757;cut_ub=5281.623830609258;cap_cuts=55;incomp_cuts=0;pos_gamma=6;pos_nu=0
EB_n150_030_a75_090,EB,150,0.75,5278.0,,cutLR_triple_warm_100,5281.623830609258,0.06861205427498604,10.66995270003099,200,False,False,base_ub=5282.018488652757;cut_ub=5281.623830609258;cap_cuts=55;incomp_cuts=0;pos_gamma=6;pos_nu=0
EC_n050_001_a25_001,EC,50,0.25,421.0,421.0,LR_100,421.493490948419,0.11708151110674497,0.1676605999819003,100,False,False,hist_len=100
EC_n050_001_a25_001,EC,50,0.25,421.0,421.0,LR_200_cold,421.0007122341919,0.00016917648146356817,0.32140789995901287,200,False,False,hist_len=200
EC_n050_001_a25_001,EC,50,0.25,421.0,421.0,LR_100_plus_LR_100,421.0011984364086,0.00028466341972967104,0.322383799997624,200,False,False,base_ub=421.493490948419;cont_ub=421.0011984364086
EC_n050_001_a25_001,EC,50,0.25,421.0,421.0,cutLR_cap_warm_100,421.00000004096904,9.731363774027938e-09,0.3368851999985054,200,False,False,base_ub=421.493490948419;cut_ub=421.00000004096904;cap_cuts=23;incomp_cuts=0;pos_gamma=3;pos_nu=0
EC_n050_001_a25_001,EC,50,0.25,421.0,421.0,cutLR_pair_warm_100,421.0000000205154,4.873020224102936e-09,0.32879909995244816,200,False,False,base_ub=421.493490948419;cut_ub=421.0000000205154;cap_cuts=23;incomp_cuts=101;pos_gamma=3;pos_nu=3
EC_n050_001_a25_001,EC,50,0.25,421.0,421.0,cutLR_triple_warm_100,421.0000000205154,4.873020224102936e-09,0.38991520000854507,200,False,False,base_ub=421.493490948419;cut_ub=421.0000000205154;cap_cuts=23;incomp_cuts=103;pos_gamma=3;pos_nu=3
EC_n065_018_a25_052,EC,65,0.25,1183.0,1183.0,LR_100,1189.898754704618,0.5797766135431135,0.7867840999970213,100,False,False,hist_len=100
EC_n065_018_a25_052,EC,65,0.25,1183.0,1183.0,LR_200_cold,1186.0735814237407,0.25913918595600655,1.27437999995891,200,False,False,hist_len=200
EC_n065_018_a25_052,EC,65,0.25,1183.0,1183.0,LR_100_plus_LR_100,1186.2622651890179,0.2750037057360201,1.2917608999996446,200,False,False,base_ub=1189.898754704618;cont_ub=1186.2622651890179
EC_n065_018_a25_052,EC,65,0.25,1183.0,1183.0,cutLR_cap_warm_100,1186.0662577650567,0.25852331140711404,1.2650957999867387,200,False,False,base_ub=1189.898754704618;cut_ub=1186.0662577650567;cap_cuts=50;incomp_cuts=0;pos_gamma=5;pos_nu=0
EC_n065_018_a25_052,EC,65,0.25,1183.0,1183.0,cutLR_pair_warm_100,1185.7950104224724,0.23570772333378157,1.3518399000167847,200,False,False,base_ub=1189.898754704618;cut_ub=1185.7950104224724;cap_cuts=50;incomp_cuts=145;pos_gamma=6;pos_nu=7
EC_n065_018_a25_052,EC,65,0.25,1183.0,1183.0,cutLR_triple_warm_100,1186.21490836213,0.27102242093458534,1.2970206000027247,200,False,False,base_ub=1189.898754704618;cut_ub=1186.21490836213;cap_cuts=50;incomp_cuts=160;pos_gamma=4;pos_nu=9
EC_n080_035_a25_103,EC,80,0.25,1585.0,,LR_100,1600.4482492844868,0.9652451612473724,1.0346334999776445,100,False,False,hist_len=100
EC_n080_035_a25_103,EC,80,0.25,1585.0,,LR_200_cold,1593.8333321881203,0.5542193157670559,1.9211378999752924,200,False,False,hist_len=200
EC_n080_035_a25_103,EC,80,0.25,1585.0,,LR_100_plus_LR_100,1593.8333321881203,0.5542193157670559,1.9801160999923013,200,False,False,base_ub=1600.4482492844868;cont_ub=1593.8333321881203
EC_n080_035_a25_103,EC,80,0.25,1585.0,,cutLR_cap_warm_100,1592.7783507340262,0.48835110864242587,1.9963473999523558,200,False,False,base_ub=1600.4482492844868;cut_ub=1592.7783507340262;cap_cuts=54;incomp_cuts=0;pos_gamma=12;pos_nu=0
EC_n080_035_a25_103,EC,80,0.25,1585.0,,cutLR_pair_warm_100,1593.931220195385,0.5603265738336125,2.0037397000123747,200,False,False,base_ub=1600.4482492844868;cut_ub=1593.931220195385;cap_cuts=54;incomp_cuts=204;pos_gamma=12;pos_nu=13
EC_n080_035_a25_103,EC,80,0.25,1585.0,,cutLR_triple_warm_100,1592.8294813129226,0.49154547958698885,1.961642199952621,200,False,False,base_ub=1600.4482492844868;cut_ub=1592.8294813129226;cap_cuts=54;incomp_cuts=241;pos_gamma=14;pos_nu=11
EC_n050_001_a50_002,EC,50,0.5,1103.0,1103.0,LR_100,1133.5768398000523,2.697376898194714,0.16542209999170154,100,False,False,hist_len=100
EC_n050_001_a50_002,EC,50,0.5,1103.0,1103.0,LR_200_cold,1107.5396589443264,0.4098868070018833,0.3662779000005685,200,False,False,hist_len=200
EC_n050_001_a50_002,EC,50,0.5,1103.0,1103.0,LR_100_plus_LR_100,1108.0166861575287,0.452762690327888,0.3380036000162363,200,False,False,base_ub=1133.5768398000523;cont_ub=1108.0166861575287
EC_n050_001_a50_002,EC,50,0.5,1103.0,1103.0,cutLR_cap_warm_100,1106.3997122210624,0.30727703410529256,0.34812620002776384,200,False,False,base_ub=1133.5768398000523;cut_ub=1106.3997122210624;cap_cuts=51;incomp_cuts=0;pos_gamma=5;pos_nu=0
EC_n050_001_a50_002,EC,50,0.5,1103.0,1103.0,cutLR_pair_warm_100,1106.6333803717812,0.32832737889765506,0.3360938000259921,200,False,False,base_ub=1133.5768398000523;cut_ub=1106.6333803717812;cap_cuts=51;incomp_cuts=36;pos_gamma=5;pos_nu=8
EC_n050_001_a50_002,EC,50,0.5,1103.0,1103.0,cutLR_triple_warm_100,1104.7673715137046,0.15997680229123698,0.3666854999610223,200,False,False,base_ub=1133.5768398000523;cut_ub=1104.7673715137046;cap_cuts=51;incomp_cuts=56;pos_gamma=4;pos_nu=9
EC_n065_018_a50_053,EC,65,0.5,1883.0,1883.0,LR_100,1918.8368732190602,1.8676352179401203,0.769456900015939,100,False,False,hist_len=100
EC_n065_018_a50_053,EC,65,0.5,1883.0,1883.0,LR_200_cold,1894.6470250581217,0.6147332407610017,1.6644219000008889,200,False,False,hist_len=200
EC_n065_018_a50_053,EC,65,0.5,1883.0,1883.0,LR_100_plus_LR_100,1895.7139260539805,0.6706669123038572,1.679295300040394,200,False,False,base_ub=1918.8368732190602;cont_ub=1895.7139260539805
EC_n065_018_a50_053,EC,65,0.5,1883.0,1883.0,cutLR_cap_warm_100,1894.496193920565,0.6068206395693106,1.6452935000415891,200,False,False,base_ub=1918.8368732190602;cut_ub=1894.496193920565;cap_cuts=51;incomp_cuts=0;pos_gamma=5;pos_nu=0
EC_n065_018_a50_053,EC,65,0.5,1883.0,1883.0,cutLR_pair_warm_100,1894.496193920565,0.6068206395693106,1.676462100003846,200,False,False,base_ub=1918.8368732190602;cut_ub=1894.496193920565;cap_cuts=51;incomp_cuts=0;pos_gamma=5;pos_nu=0
EC_n065_018_a50_053,EC,65,0.5,1883.0,1883.0,cutLR_triple_warm_100,1890.4322125202184,0.3931488508815764,1.695156899979338,200,False,False,base_ub=1918.8368732190602;cut_ub=1890.4322125202184;cap_cuts=51;incomp_cuts=61;pos_gamma=5;pos_nu=2
EC_n080_035_a50_104,EC,80,0.5,2667.0,,LR_100,2731.9958970984835,2.379062763875759,1.2007689000456594,100,False,False,hist_len=100
EC_n080_035_a50_104,EC,80,0.5,2667.0,,LR_200_cold,2695.2873527903926,1.0495115766082257,2.6110256999963894,200,False,False,hist_len=200
EC_n080_035_a50_104,EC,80,0.5,2667.0,,LR_100_plus_LR_100,2696.070803543102,1.0782655820795972,2.367239800048992,200,False,False,base_ub=2731.9958970984835;cont_ub=2696.070803543102
